,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,YEAR,MONTH,Unnamed: 12
10028,0.0,1124.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14626,RSD,"Rock Sound, The Bahamas",12197,HPN,"White Plains, NY",2021,2,
10029,0.0,1138.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14674,SAF,"Santa Fe, NM",16306,ZLO,"Manzanillo, Mexico",2021,2,
10030,0.0,1538.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15052,SVD,"St. Vincent, Saint Vincent and the Grenadines",14027,PBI,"West Palm Beach/Palm Beach, FL",2021,2,
10031,0.0,786.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,"San Jose del Cabo, Mexico",14736,SDM,"San Diego, CA",2021,2,
10032,0.0,581.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,"Providenciales, Turks and Caicos Islands",13898,OPF,"Miami, FL",2021,2,
10033,0.0,530.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,"Providenciales, Turks and Caicos Islands",15024,STT,"Charlotte Amalie, VI",2021,2,
10034,0.0,1265.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13204,MCO,"Orlando, FL",11519,EIS,"Road Town, British Virgin Islands",2021,2,
10035,0.0,203.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13289,MHH,"Marsh Harbour, The Bahamas",13898,OPF,"Miami, FL",2021,2,
10036,0.0,1003.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13289,MHH,"Marsh Harbour, The Bahamas",15167,TEB,"Teterboro, NJ",2021,2,
10037,0.0,373.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,"Nassau, The Bahamas",15304,TPA,"Tampa, FL",2021,2,
10038,0.0,182.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,"Nassau, The Bahamas",11697,FLL,"Fort Lauderdale, FL",2021,2,
10039,0.0,865.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,"Nassau, The Bahamas",14843,SJU,"San Juan, PR",2021,2,
10040,0.0,355.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,"Nassau, The Bahamas",14986,SRQ,"Sarasota/Bradenton, FL",2021,2,
10041,0.0,189.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,"Nassau, The Bahamas",10519,BCT,"Boca Raton, FL",2021,2,
10042,0.0,6178.0,7L,Silk Way West Airlines,13930,ORD,"Chicago, IL",10482,GYD,"Baku, Azerbaijan",2021,1,
10043,0.0,4271.0,7L,Silk Way West Airlines,13930,ORD,"Chicago, IL",13113,LUX,"Luxembourg, Luxembourg",2021,1,
10044,0.0,6178.0,7L,Silk Way West Airlines,10482,GYD,"Baku, Azerbaijan",13930,ORD,"Chicago, IL",2021,1,
10045,0.0,6964.0,7L,Silk Way West Airlines,10482,GYD,"Baku, Azerbaijan",11298,DFW,"Dallas/Fort Worth, TX",2021,1,
10046,0.0,4271.0,7L,Silk Way West Airlines,13113,LUX,"Luxembourg, Luxembourg",13930,ORD,"Chicago, IL",2021,1,
10047,0.0,6906.0,KE,Korean Air Lines Co. Ltd.,12478,JFK,"New York, NY",12277,ICN,"Seoul, South Korea",2021,1,
10048,0.0,5451.0,KE,Korean Air Lines Co. Ltd.,12892,LAX,"Los Angeles, CA",13744,NRT,"Tokyo, Japan",2021,1,
10049,0.0,5995.0,KE,Korean Air Lines Co. Ltd.,12892,LAX,"Los Angeles, CA",12277,ICN,"Seoul, South Korea",2021,1,
10050,0.0,4024.0,KE,Korean Air Lines Co. Ltd.,13303,MIA,"Miami, FL",15567,VCP,"Sao Paulo, Brazil",2021,1,
10051,0.0,7746.0,KE,Korean Air Lines Co. Ltd.,13303,MIA,"Miami, FL",12277,ICN,"Seoul, South Korea",2021,1,
10052,0.0,4118.0,KE,Korean Air Lines Co. Ltd.,13303,MIA,"Miami, FL",14717,SCL,"Santiago, Chile",2021,1,
10053,0.0,6552.0,KE,Korean Air Lines Co. Ltd.,13930,ORD,"Chicago, IL",12277,ICN,"Seoul, South Korea",2021,1,
10054,0.0,5659.0,KE,Korean Air Lines Co. Ltd.,14771,SFO,"San Francisco, CA",12277,ICN,"Seoul, South Korea",2021,1,
10055,0.0,7392.0,KE,Korean Air Lines Co. Ltd.,14309,PVG,"Shanghai, China",12478,JFK,"New York, NY",2021,1,
10056,0.0,7058.0,KE,Korean Air Lines Co. Ltd.,14309,PVG,"Shanghai, China",13930,ORD,"Chicago, IL",2021,1,
10057,0.0,936.0,KE,Korean Air Lines Co. Ltd.,11298,DFW,"Dallas/Fort Worth, TX",11874,GDL,"Guadalajara, Mexico",2021,1,
10058,0.0,6841.0,KE,Korean Air Lines Co. Ltd.,11298,DFW,"Dallas/Fort Worth, TX",12277,ICN,"Seoul, South Korea",2021,1,
10059,0.0,5217.0,KE,Korean Air Lines Co. Ltd.,14747,SEA,"Seattle, WA",12277,ICN,"Seoul, South Korea",2021,1,
10060,0.0,7153.0,KE,Korean Air Lines Co. Ltd.,10397,ATL,"Atlanta, GA",12277,ICN,"Seoul, South Korea",2021,1,
10061,0.0,5569.0,KE,Korean Air Lines Co. Ltd.,14717,SCL,"Santiago, Chile",12892,LAX,"Los Angeles, CA",2021,1,
10062,0.0,6105.0,KE,Korean Air Lines Co. Ltd.,15567,VCP,"Sao Paulo, Brazil",12892,LAX,"Los Angeles, CA",2021,1,
10063,0.0,4167.0,KE,Korean Air Lines Co. Ltd.,12986,LIM,"Lima, Peru",12892,LAX,"Los Angeles, CA",2021,1,
10064,0.0,3799.0,KE,Korean Air Lines Co. Ltd.,10299,ANC,"Anchorage, AK",12277,ICN,"Seoul, South Korea",2021,1,
10065,0.0,2001.0,KE,Korean Air Lines Co. Ltd.,12016,GUM,"Guam, TT",12277,ICN,"Seoul, South Korea",2021,1,
10066,0.0,6826.0,KE,Korean Air Lines Co. Ltd.,15910,XIY,"Xi'an, China",12892,LAX,"Los Angeles, CA",2021,1,
10067,0.0,6906.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",12478,JFK,"New York, NY",2021,1,
10068,0.0,5995.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",12892,LAX,"Los Angeles, CA",2021,1,
10069,0.0,7746.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",13303,MIA,"Miami, FL",2021,1,
10070,0.0,6552.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",13930,ORD,"Chicago, IL",2021,1,
10071,0.0,5659.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",14771,SFO,"San Francisco, CA",2021,1,
10072,0.0,6841.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",11298,DFW,"Dallas/Fort Worth, TX",2021,1,
10073,0.0,7153.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",10397,ATL,"Atlanta, GA",2021,1,
10074,0.0,5217.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",14747,SEA,"Seattle, WA",2021,1,
10075,0.0,2001.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",12016,GUM,"Guam, TT",2021,1,
10076,0.0,6906.0,KE,Korean Air Lines Co. Ltd.,12478,JFK,"New York, NY",12277,ICN,"Seoul, South Korea",2021,1,
10077,0.0,5451.0,KE,Korean Air Lines Co. Ltd.,12892,LAX,"Los Angeles, CA",13744,NRT,"Tokyo, Japan",2021,1,
10078,0.0,5995.0,KE,Korean Air Lines Co. Ltd.,12892,LAX,"Los Angeles, CA",12277,ICN,"Seoul, South Korea",2021,1,
10079,0.0,7746.0,KE,Korean Air Lines Co. Ltd.,13303,MIA,"Miami, FL",12277,ICN,"Seoul, South Korea",2021,1,
10080,0.0,6552.0,KE,Korean Air Lines Co. Ltd.,13930,ORD,"Chicago, IL",12277,ICN,"Seoul, South Korea",2021,1,
10081,0.0,6841.0,KE,Korean Air Lines Co. Ltd.,11298,DFW,"Dallas/Fort Worth, TX",12277,ICN,"Seoul, South Korea",2021,1,
10082,0.0,5217.0,KE,Korean Air Lines Co. Ltd.,14747,SEA,"Seattle, WA",12277,ICN,"Seoul, South Korea",2021,1,
10083,0.0,7153.0,KE,Korean Air Lines Co. Ltd.,10397,ATL,"Atlanta, GA",12277,ICN,"Seoul, South Korea",2021,1,
10084,0.0,6797.0,KE,Korean Air Lines Co. Ltd.,12917,LCK,"Columbus, OH",12277,ICN,"Seoul, South Korea",2021,1,
10085,0.0,6906.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",12478,JFK,"New York, NY",2021,1,
10086,0.0,5995.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",12892,LAX,"Los Angeles, CA",2021,1,
10087,0.0,7746.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",13303,MIA,"Miami, FL",2021,1,
10088,0.0,6552.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",13930,ORD,"Chicago, IL",2021,1,
10089,0.0,6841.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",11298,DFW,"Dallas/Fort Worth, TX",2021,1,
10090,0.0,7153.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",10397,ATL,"Atlanta, GA",2021,1,
10091,0.0,5217.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",14747,SEA,"Seattle, WA",2021,1,
10092,0.0,6797.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",12917,LCK,"Columbus, OH",2021,1,
10093,0.0,7161.0,NZ,Air New Zealand,12892,LAX,"Los Angeles, CA",10696,BNE,"Brisbane, Australia",2021,1,
10094,0.0,6504.0,NZ,Air New Zealand,12892,LAX,"Los Angeles, CA",10244,AKL,"Auckland, New Zealand",2021,1,
10095,0.0,6516.0,NZ,Air New Zealand,14771,SFO,"San Francisco, CA",10244,AKL,"Auckland, New Zealand",2021,1,
10096,0.0,6504.0,NZ,Air New Zealand,10244,AKL,"Auckland, New Zealand",12892,LAX,"Los Angeles, CA",2021,1,
10097,0.0,6516.0,NZ,Air New Zealand,10244,AKL,"Auckland, New Zealand",14771,SFO,"San Francisco, CA",2021,1,
10098,0.0,7161.0,NZ,Air New Zealand,10696,BNE,"Brisbane, Australia",12892,LAX,"Los Angeles, CA",2021,1,
10099,0.0,5016.0,TK,Turk Hava Yollari A.O.,12478,JFK,"New York, NY",16858,ISL,"Istanbul, Turkey",2021,1,
10100,0.0,333.0,TK,Turk Hava Yollari A.O.,12478,JFK,"New York, NY",16217,YUL,"Montreal, Canada",2021,1,
10101,0.0,5981.0,TK,Turk Hava Yollari A.O.,13303,MIA,"Miami, FL",16858,ISL,"Istanbul, Turkey",2021,1,
10102,0.0,1506.0,TK,Turk Hava Yollari A.O.,13303,MIA,"Miami, FL",10711,BOG,"Bogota, Colombia",2021,1,
10103,0.0,4072.0,TK,Turk Hava Yollari A.O.,13303,MIA,"Miami, FL",11988,GRU,"Sao Paulo, Brazil",2021,1,
10104,0.0,5491.0,TK,Turk Hava Yollari A.O.,13930,ORD,"Chicago, IL",16858,ISL,"Istanbul, Turkey",2021,1,
10105,0.0,1685.0,TK,Turk Hava Yollari A.O.,13930,ORD,"Chicago, IL",13252,MEX,"Mexico City, Mexico",2021,1,
10106,0.0,2957.0,TK,Turk Hava Yollari A.O.,13930,ORD,"Chicago, IL",15455,UIO,"Quito, Ecuador",2021,1,
10107,0.0,6388.0,TK,Turk Hava Yollari A.O.,12266,IAH,"Houston, TX",16858,ISL,"Istanbul, Turkey",2021,1,
10108,0.0,1506.0,TK,Turk Hava Yollari A.O.,10711,BOG,"Bogota, Colombia",13303,MIA,"Miami, FL",2021,1,
10109,0.0,1787.0,TK,Turk Hava Yollari A.O.,15455,UIO,"Quito, Ecuador",13303,MIA,"Miami, FL",2021,1,
10110,0.0,5016.0,TK,Turk Hava Yollari A.O.,16858,ISL,"Istanbul, Turkey",12478,JFK,"New York, NY",2021,1,
10111,0.0,5981.0,TK,Turk Hava Yollari A.O.,16858,ISL,"Istanbul, Turkey",13303,MIA,"Miami, FL",2021,1,
10112,0.0,5491.0,TK,Turk Hava Yollari A.O.,16858,ISL,"Istanbul, Turkey",13930,ORD,"Chicago, IL",2021,1,
10113,0.0,6388.0,TK,Turk Hava Yollari A.O.,16858,ISL,"Istanbul, Turkey",12266,IAH,"Houston, TX",2021,1,
10114,0.0,3176.0,ZPQ,"Silk Way Airlines, LLC",12651,KEF,"Keflavik/Reykjavik, Iceland",11996,GSP,"Greer, SC",2021,1,
10115,0.0,720.0,NLQ,Nolinor Aviation,16128,YMX,"Montreal, Canada",14492,RDU,"Raleigh/Durham, NC",2021,2,
10116,0.0,333.0,NLQ,Nolinor Aviation,15167,TEB,"Teterboro, NJ",16128,YMX,"Montreal, Canada",2021,2,
10117,0.0,720.0,NLQ,Nolinor Aviation,14492,RDU,"Raleigh/Durham, NC",16128,YMX,"Montreal, Canada",2021,2,
10118,0.0,2944.0,ZPQ,"Silk Way Airlines, LLC",13930,ORD,"Chicago, IL",12651,KEF,"Keflavik/Reykjavik, Iceland",2021,2,
10119,0.0,2172.0,ZPQ,"Silk Way Airlines, LLC",16128,YMX,"Montreal, Canada",14107,PHX,"Phoenix, AZ",2021,2,
10120,0.0,1553.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,12892,LAX,"Los Angeles, CA",13252,MEX,"Mexico City, Mexico",2021,3,
10121,0.0,1307.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,12892,LAX,"Los Angeles, CA",11874,GDL,"Guadalajara, Mexico",2021,3,
10122,0.0,2194.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,12892,LAX,"Los Angeles, CA",12010,GUA,"Guatemala City, Guatemala",2021,3,
10123,0.0,1276.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13303,MIA,"Miami, FL",13252,MEX,"Mexico City, Mexico",2021,3,
10124,0.0,1017.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13303,MIA,"Miami, FL",12010,GUA,"Guatemala City, Guatemala",2021,3,
10125,0.0,1117.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13303,MIA,"Miami, FL",14838,SJO,"San Jose, Costa Rica",2021,3,
10126,0.0,1685.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13930,ORD,"Chicago, IL",13252,MEX,"Mexico City, Mexico",2021,3,
10127,0.0,2090.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13252,MEX,"Mexico City, Mexico",12478,JFK,"New York, NY",2021,3,
10128,0.0,1553.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13252,MEX,"Mexico City, Mexico",12892,LAX,"Los Angeles, CA",2021,3,
10129,0.0,1276.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13252,MEX,"Mexico City, Mexico",13303,MIA,"Miami, FL",2021,3,
10130,0.0,1307.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,11874,GDL,"Guadalajara, Mexico",12892,LAX,"Los Angeles, CA",2021,3,
10131,0.0,682.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,13306,MID,"Merida, Mexico",13303,MIA,"Miami, FL",2021,3,
10132,0.0,1117.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,14838,SJO,"San Jose, Costa Rica",13303,MIA,"Miami, FL",2021,3,
10133,0.0,2059.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,12010,GUA,"Guatemala City, Guatemala",12478,JFK,"New York, NY",2021,3,
10134,0.0,1017.0,6R,Aerounion Aerotransporte de Carga Union SA de CV,12010,GUA,"Guatemala City, Guatemala",13303,MIA,"Miami, FL",2021,3,
10135,0.0,3855.0,LH,Lufthansa German Airlines,12478,JFK,"New York, NY",11760,FRA,"Frankfurt, Germany",2021,3,
10136,0.0,4343.0,LH,Lufthansa German Airlines,13930,ORD,"Chicago, IL",11760,FRA,"Frankfurt, Germany",2021,3,
10137,0.0,935.0,LH,Lufthansa German Airlines,13252,MEX,"Mexico City, Mexico",11298,DFW,"Dallas/Fort Worth, TX",2021,3,
10138,0.0,5142.0,LH,Lufthansa German Airlines,11298,DFW,"Dallas/Fort Worth, TX",11760,FRA,"Frankfurt, Germany",2021,3,
10139,0.0,4614.0,LH,Lufthansa German Airlines,10397,ATL,"Atlanta, GA",11760,FRA,"Frankfurt, Germany",2021,3,
10140,0.0,1199.0,LH,Lufthansa German Airlines,16271,YYZ,"Toronto, Canada",11298,DFW,"Dallas/Fort Worth, TX",2021,3,
10141,0.0,3855.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",12478,JFK,"New York, NY",2021,3,
10142,0.0,4343.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",13930,ORD,"Chicago, IL",2021,3,
10143,0.0,5142.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",11298,DFW,"Dallas/Fort Worth, TX",2021,3,
10144,0.0,4614.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",10397,ATL,"Atlanta, GA",2021,3,
10145,0.0,3855.0,LH,Lufthansa German Airlines,12478,JFK,"New York, NY",11760,FRA,"Frankfurt, Germany",2021,3,
10146,0.0,4343.0,LH,Lufthansa German Airlines,13930,ORD,"Chicago, IL",11760,FRA,"Frankfurt, Germany",2021,3,
10147,0.0,4614.0,LH,Lufthansa German Airlines,10397,ATL,"Atlanta, GA",11760,FRA,"Frankfurt, Germany",2021,3,
10148,0.0,3855.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",12478,JFK,"New York, NY",2021,3,
10149,0.0,4343.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",13930,ORD,"Chicago, IL",2021,3,
10150,0.0,4614.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",10397,ATL,"Atlanta, GA",2021,3,
10151,0.0,1553.0,M7,Aerotransportes Mas De Crga,12892,LAX,"Los Angeles, CA",13252,MEX,"Mexico City, Mexico",2021,3,
10152,0.0,1307.0,M7,Aerotransportes Mas De Crga,12892,LAX,"Los Angeles, CA",11874,GDL,"Guadalajara, Mexico",2021,3,
10153,0.0,1553.0,M7,Aerotransportes Mas De Crga,13252,MEX,"Mexico City, Mexico",12892,LAX,"Los Angeles, CA",2021,3,
10154,0.0,1276.0,M7,Aerotransportes Mas De Crga,13252,MEX,"Mexico City, Mexico",13303,MIA,"Miami, FL",2021,3,
10155,0.0,1787.0,M7,Aerotransportes Mas De Crga,15455,UIO,"Quito, Ecuador",13303,MIA,"Miami, FL",2021,3,
10156,0.0,7483.0,VIQ,Volga-Dnepr Airlines,14309,PVG,"Shanghai, China",10423,AUS,"Austin, TX",2021,3,
10157,0.0,7168.0,VIQ,Volga-Dnepr Airlines,14309,PVG,"Shanghai, China",15295,TOL,"Toledo, OH",2021,3,
10158,0.0,5069.0,VIQ,Volga-Dnepr Airlines,13113,LUX,"Luxembourg, Luxembourg",11298,DFW,"Dallas/Fort Worth, TX",2021,3,
10159,0.0,6730.0,VIQ,Volga-Dnepr Airlines,10733,BQS,"Blagoveschensk, Russia",15221,TIX,"Titusville, FL",2021,3,
10160,0.0,2895.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",14918,SNN,"Shannon, Ireland",10721,BOS,"Boston, MA",2021,2,
10161,0.0,2895.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",14918,SNN,"Shannon, Ireland",10721,BOS,"Boston, MA",2021,1,
10162,0.0,4452.0,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",12938,LEJ,"Leipzig, Germany",2021,3,
10163,0.0,3893.0,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",11548,EMA,"Derby, United Kingdom",2021,3,
10164,0.0,1506.0,ABX,ABX Air Inc,13303,MIA,"Miami, FL",10711,BOG,"Bogota, Colombia",2021,3,
10165,0.0,4424.0,ABX,ABX Air Inc,13303,MIA,"Miami, FL",13156,MAD,"Madrid, Spain",2021,3,
10166,0.0,3878.0,ABX,ABX Air Inc,13930,ORD,"Chicago, IL",11548,EMA,"Derby, United Kingdom",2021,3,
10167,0.0,3532.0,ABX,ABX Air Inc,15842,WRI,"Fort Dix, NJ",13299,MHZ,"Mildenhall, United Kingdom",2021,3,
10168,0.0,1506.0,ABX,ABX Air Inc,10711,BOG,"Bogota, Colombia",13303,MIA,"Miami, FL",2021,3,
10169,0.0,943.0,ABX,ABX Air Inc,13618,NBW,"Guantanamo, Cuba",10994,CHS,"Charleston, SC",2021,3,
10170,0.0,3961.0,ABX,ABX Air Inc,12938,LEJ,"Leipzig, Germany",12478,JFK,"New York, NY",2021,3,
10171,0.0,3953.0,ABX,ABX Air Inc,12972,LHR,"London, United Kingdom",13930,ORD,"Chicago, IL",2021,3,
10172,0.0,2514.0,ABX,ABX Air Inc,15174,TER,"Lajes, Portugal",15842,WRI,"Fort Dix, NJ",2021,3,
10173,0.0,3893.0,ABX,ABX Air Inc,11548,EMA,"Derby, United Kingdom",11193,CVG,"Cincinnati, OH",2021,3,
10174,0.0,3389.0,ABX,ABX Air Inc,11548,EMA,"Derby, United Kingdom",12478,JFK,"New York, NY",2021,3,
10175,0.0,943.0,ABX,ABX Air Inc,10994,CHS,"Charleston, SC",13618,NBW,"Guantanamo, Cuba",2021,3,
10176,0.0,3961.0,ABX,ABX Air Inc,12478,JFK,"New York, NY",12938,LEJ,"Leipzig, Germany",2021,3,
10177,0.0,3953.0,ABX,ABX Air Inc,12972,LHR,"London, United Kingdom",13930,ORD,"Chicago, IL",2021,3,
10178,0.0,3433.0,KZ,Nippon Cargo Airlines,10299,ANC,"Anchorage, AK",13744,NRT,"Tokyo, Japan",2021,3,
10179,0.0,6427.0,KZ,Nippon Cargo Airlines,11298,DFW,"Dallas/Fort Worth, TX",13744,NRT,"Tokyo, Japan",2021,3,
10180,0.0,6744.0,KZ,Nippon Cargo Airlines,12478,JFK,"New York, NY",13744,NRT,"Tokyo, Japan",2021,3,
10181,0.0,5451.0,KZ,Nippon Cargo Airlines,12892,LAX,"Los Angeles, CA",13744,NRT,"Tokyo, Japan",2021,3,
10182,0.0,6427.0,KZ,Nippon Cargo Airlines,13744,NRT,"Tokyo, Japan",11298,DFW,"Dallas/Fort Worth, TX",2021,3,
10183,0.0,6744.0,KZ,Nippon Cargo Airlines,13744,NRT,"Tokyo, Japan",12478,JFK,"New York, NY",2021,3,
10184,0.0,5451.0,KZ,Nippon Cargo Airlines,13744,NRT,"Tokyo, Japan",12892,LAX,"Los Angeles, CA",2021,3,
10185,0.0,6274.0,KZ,Nippon Cargo Airlines,13744,NRT,"Tokyo, Japan",13930,ORD,"Chicago, IL",2021,3,
10186,0.0,5124.0,KZ,Nippon Cargo Airlines,13744,NRT,"Tokyo, Japan",14771,SFO,"San Francisco, CA",2021,3,
10187,0.0,6274.0,KZ,Nippon Cargo Airlines,13930,ORD,"Chicago, IL",13744,NRT,"Tokyo, Japan",2021,3,
10188,0.0,7058.0,KZ,Nippon Cargo Airlines,14309,PVG,"Shanghai, China",13930,ORD,"Chicago, IL",2021,3,
10189,0.0,5124.0,KZ,Nippon Cargo Airlines,14771,SFO,"San Francisco, CA",13744,NRT,"Tokyo, Japan",2021,3,
10190,0.0,5518.0,FJ,Air Pacific Ltd.,12892,LAX,"Los Angeles, CA",13602,NAN,"Nadi, Fiji",2021,3,
10191,0.0,5518.0,FJ,Air Pacific Ltd.,13602,NAN,"Nadi, Fiji",12892,LAX,"Los Angeles, CA",2021,3,
10192,1.0,4148.0,0BQ,DCA,15022,STR,"Stuttgart, Germany",12264,IAD,"Washington, DC",2021,1,
10193,1.0,3443.0,0UQ,"Comlux Malta, Ltd.",11628,FAB,"Farnborough, United Kingdom",12478,JFK,"New York, NY",2021,3,
10194,1.0,366.0,13Q,Chartright Air Inc.,12478,JFK,"New York, NY",16271,YYZ,"Toronto, Canada",2021,3,
10195,1.0,2259.0,13Q,Chartright Air Inc.,14771,SFO,"San Francisco, CA",16271,YYZ,"Toronto, Canada",2021,3,
10196,1.0,348.0,13Q,Chartright Air Inc.,11618,EWR,"Newark, NJ",16271,YYZ,"Toronto, Canada",2021,3,
10197,1.0,106.0,13Q,Chartright Air Inc.,14576,ROC,"Rochester, NY",16271,YYZ,"Toronto, Canada",2021,3,
10198,1.0,2259.0,13Q,Chartright Air Inc.,16271,YYZ,"Toronto, Canada",14771,SFO,"San Francisco, CA",2021,3,
10199,1.0,446.0,13Q,Chartright Air Inc.,16271,YYZ,"Toronto, Canada",10721,BOS,"Boston, MA",2021,3,
10200,1.0,193.0,13Q,Chartright Air Inc.,16271,YYZ,"Toronto, Canada",11042,CLE,"Cleveland, OH",2021,3,
10201,1.0,1244.0,13Q,Chartright Air Inc.,16271,YYZ,"Toronto, Canada",15260,TMB,"Miami, FL",2021,3,
10202,1.0,439.0,13Q,Chartright Air Inc.,16271,YYZ,"Toronto, Canada",14307,PVD,"Providence, RI",2021,3,
10203,1.0,106.0,13Q,Chartright Air Inc.,16271,YYZ,"Toronto, Canada",14576,ROC,"Rochester, NY",2021,3,
10204,1.0,1041.0,15Q,Air Alsie A/S,10521,BDA,"Hamilton, Bermuda",13898,OPF,"Miami, FL",2021,3,
10205,1.0,4858.0,15Q,Air Alsie A/S,14540,RKE,"Copenhagen, Denmark",13898,OPF,"Miami, FL",2021,3,
10206,1.0,4443.0,15Q,Air Alsie A/S,13898,OPF,"Miami, FL",15018,STN,"London, United Kingdom",2021,3,
10207,1.0,4428.0,15Q,Air Alsie A/S,10329,APF,"Naples, FL",14463,RBA,"Rabat, Morocco",2021,3,
10208,1.0,3668.0,15Q,Air Alsie A/S,12264,IAD,"Washington, DC",11628,FAB,"Farnborough, United Kingdom",2021,3,
10209,1.0,3934.0,1HQ,International Jet Management GmbH,16321,ZRH,"Zurich, Switzerland",15167,TEB,"Teterboro, NJ",2021,3,
10210,1.0,1330.0,24Q,Blue Jet SP Z o o,13303,MIA,"Miami, FL",10312,ANU,"St. Johns, Antigua and Barbuda",2021,3,
10211,1.0,1330.0,24Q,Blue Jet SP Z o o,10312,ANU,"St. Johns, Antigua and Barbuda",13303,MIA,"Miami, FL",2021,3,
10212,1.0,3447.0,25Q,Mjet GmbH,12478,JFK,"New York, NY",13094,LTN,"London, United Kingdom",2021,3,
10213,1.0,6365.0,25Q,Mjet GmbH,12472,JED,"Jeddah, Saudi Arabia",12478,JFK,"New York, NY",2021,3,
10214,1.0,4853.0,SVW,"Global Jet Luxembourg, Sa",14027,PBI,"West Palm Beach/Palm Beach, FL",13625,NCE,"Nice, France",2021,3,
10215,1.0,4853.0,SVW,"Global Jet Luxembourg, Sa",13625,NCE,"Nice, France",14027,PBI,"West Palm Beach/Palm Beach, FL",2021,3,
10216,1.0,7081.0,0BQ,DCA,16531,AZI,"Abu Dhabi, United Arab Emirates",12264,IAD,"Washington, DC",2021,4,
10217,1.0,3104.0,AOQ,Avon Jet AG,16267,YYR,"Goose Bay, Canada",14679,SAN,"San Diego, CA",2021,4,
10218,1.0,3482.0,UA,United Air Lines Inc.,15237,TKK,"Chuuk, Federated States of Micronesia",12173,HNL,"Honolulu, HI",2021,4,
